Genre,Reports,Age,Gpa,Year,Count,Gender,Nationality
Financial Support,"Student loan disbursements are always delayed, causing serious financial hardship.",26,2.15,3,1,M,India
Student Affairs,Student government meetings are closed to the general student body without any transparency.,27,0.62,4,1,M,Indonesia
Food and Cantines,There is no feedback mechanism for students to report food quality issues at the canteen.,19,0.68,3,1,M,Malaysia
Financial Support,There is no financial literacy or budgeting support offered to first-year students.,24,1.23,3,1,F,Jordan
Activities and Travelling,Information about international exchange programs is not communicated clearly to students.,20,1.8,3,1,F,Jordan
Athletics and sports,There is no dedicated training space for martial arts or combat sport disciplines.,21,0.35,3,1,F,India
Student Affairs,Disciplinary hearings are conducted with no transparency and without adequate student representation.,19,3.54,4,1,F,Jordan
Health and Well-being Support,The distance between the health clinic and most faculty buildings is too far for quick access.,27,0.41,3,1,F,India
International student experiences,There is no airport pickup service or arrival guidance for newly arriving international students.,20,1.5,2,1,M,Indonesia
Student Affairs,"The student affairs website is confusing, poorly organized, and difficult to navigate.",21,2.06,1,1,F,Pakistan
Online learning,The shift to online learning was done without adequate preparation or student support.,16,3.52,2,1,M,Nigeria
Student Affairs,I faced discrimination on campus and the university took no meaningful or timely action.,16,3.81,5,1,F,Malaysia
International student experiences,International student community events are held far too infrequently throughout the year.,17,2.36,1,1,M,Pakistan
Food and Cantines,I witnessed expired products being sold at a campus food stall without any action taken.,26,2.96,4,1,M,Bangladesh
Student Affairs,The university's academic integrity policy is applied very inconsistently across departments.,17,0.53,4,1,M,Indonesia
Financial Support,There is no payment plan option for students who are genuinely struggling with their fees.,18,1.8,5,1,F,Indonesia
International student experiences,The campus does not celebrate or acknowledge the cultural diversity of its student body.,17,0.77,1,1,F,India
International student experiences,There are no prayer rooms or quiet reflection spaces available for religious international students.,27,3.27,5,1,M,Malaysia
International student experiences,The buddy system for international students is poorly organized and rarely functions.,22,0.96,4,1,M,Malaysia
Housing and Transportation,Dormitory room allocation does not take individual student preferences into account at all.,18,2.44,2,1,F,Egypt
Academic Support and Resources,There is no peer mentoring program available in my department.,21,0.56,2,1,F,Saudi Arabia
International student experiences,"Campus maps and signage are only available in English, which is unhelpful for new arrivals.",17,2.7,2,1,F,Jordan
Financial Support,I was incorrectly charged tuition fees that I had already paid in full.,19,3.28,5,1,M,Saudi Arabia
Activities and Travelling,Student activity event permit approvals take far too long from university administration.,21,1.88,4,1,F,Saudi Arabia
Health and Well-being Support,Students are never referred to external health services even when campus resources run out.,21,3.04,3,1,F,Nigeria
Activities and Travelling,Club budgets are cut mid-semester without any notice or justification given to students.,28,1.54,2,1,F,Jordan
Online learning,Bandwidth limitations on campus make streaming live lectures extremely difficult.,26,0.32,2,1,M,Pakistan
Activities and Travelling,Club leadership transitions are poorly managed with no formal knowledge transfer process.,24,3.33,5,1,F,Pakistan
Activities and Travelling,The student activities calendar is not easy to find or access on the university website.,16,1.1,5,1,M,Egypt
Student Affairs,The office for student welfare is in an inconvenient location that many students do not know exists.,26,2.17,4,1,F,Egypt
Health and Well-being Support,The health clinic appointment booking system is confusing and difficult to use effectively.,18,2.43,1,1,F,Turkey
Career opportunities,There are not enough mock interview sessions offered to help students practice and prepare.,25,0.56,2,1,F,Saudi Arabia
Student Affairs,Student body representatives are not given adequate resources to carry out their responsibilities.,28,2.13,4,1,F,Pakistan
Athletics and sports,The university gym is severely overcrowded and there is not enough equipment for all students.,20,1.67,2,1,M,Pakistan
Student Affairs,The appeals process for academic decisions is so complicated it actively discourages students.,27,3.37,4,1,F,Egypt
Online learning,Recorded lectures are often unavailable for several days after the live session ends.,20,1.26,4,1,F,Jordan
Housing and Transportation,Campus housing is extremely expensive compared to what is available privately nearby.,23,3.39,5,1,M,Malaysia
Activities and Travelling,Activity subsidies for low-income students are not well advertised or easily accessible.,19,3.02,3,1,F,Nigeria
International student experiences,The university does not proactively check on the welfare of international students during breaks.,22,0.5,1,1,F,Turkey
International student experiences,I received conflicting information from different departments about my visa requirements.,28,3.68,3,1,F,Pakistan
International student experiences,Waiting times at the international student services office are consistently excessive.,27,0.98,3,1,F,Indonesia
Activities and Travelling,Social events on campus are not inclusive of students from all different cultural backgrounds.,18,2.19,5,1,M,Saudi Arabia
Financial Support,There are simply not enough scholarships available for continuing students in their second year.,18,2.16,3,1,M,Bangladesh
Housing and Transportation,Dormitory residents are charged for damages they did not cause with no appeals process.,28,3.19,4,1,M,India
International student experiences,There is very little orientation support specifically designed for international students.,28,2.44,5,1,M,Pakistan
Online learning,Online lab simulations are completely inadequate as replacements for hands-on practicals.,28,3.5,2,1,M,Saudi Arabia
Activities and Travelling,Club meeting room bookings are constantly double-booked or unavailable when needed.,27,0.31,4,1,M,Saudi Arabia
Student Affairs,The diversity and inclusion office fails to meaningfully address the concerns raised by students.,25,2.34,1,1,F,Malaysia
Online learning,The video quality of recorded lectures is so poor that slides are often unreadable.,16,3.99,2,1,F,Malaysia
Academic Support and Resources,Lecture notes are never uploaded to the student portal on time.,26,2.18,2,1,M,Pakistan
Health and Well-being Support,Waiting times at the campus health center are excessively and unreasonably long.,18,2.04,4,1,F,Malaysia
Athletics and sports,The university offers no sports programs whatsoever for students with physical disabilities.,18,0.5,2,1,M,Saudi Arabia
Activities and Travelling,The process for booking university vehicles for approved club trips is overly bureaucratic.,26,1.32,4,1,M,Saudi Arabia
Athletics and sports,Very few sports scholarships are available for genuinely talented student athletes.,26,2.34,1,1,F,Egypt
Financial Support,The process for appealing a financial aid decision is unnecessarily bureaucratic and slow.,19,3.96,2,1,F,Indonesia
Housing and Transportation,There is no bicycle storage available in or near the dormitory buildings.,23,0.4,2,1,M,Bangladesh
International student experiences,"Campus maps and signage are only available in English, which is unhelpful for new arrivals.",25,3.62,2,1,F,Indonesia
Health and Well-being Support,Medical leave policies are overly strict and very poorly communicated to affected students.,25,2.63,2,1,M,Indonesia
International student experiences,International students struggle to understand local grading systems without proper orientation.,21,1.96,2,1,M,Malaysia
Athletics and sports,Student athletes receive inadequate academic support to help balance training and studies.,21,1.31,5,1,F,Jordan
Academic Support and Resources,The tutoring center is always fully booked and I can never get an appointment.,19,2.28,2,1,F,Malaysia
Student Affairs,The appeals process for academic decisions is so complicated it actively discourages students.,16,1.7,3,1,M,India
Online learning,There is no online platform for students to collaborate on projects outside of class.,27,0.43,5,1,M,Pakistan
International student experiences,International students pay considerably higher fees but receive fewer support services.,20,3.99,2,1,M,Egypt
Athletics and sports,Student athletes are given no priority in class scheduling to work around their training.,21,2.95,1,1,M,India
Student Affairs,There is no formal recognition or reward system for student volunteers and community leaders.,21,1.2,3,1,M,Saudi Arabia
Athletics and sports,"The sports complex closes too early, cutting off access for students with evening classes.",16,3.48,1,1,F,Bangladesh
Athletics and sports,Sports events are very poorly promoted and most students have no idea they are happening.,26,3.68,4,1,M,Turkey
Food and Cantines,Campus food vendors are allowed to operate without visible hygiene certification.,18,0.88,5,1,M,Indonesia
Financial Support,The scholarship interview process is opaque and selection criteria are never made clear.,16,3.72,3,1,M,Malaysia
Activities and Travelling,There are no intercultural exchange events organized specifically for international students.,18,3.34,5,1,F,Bangladesh
Activities and Travelling,There is no annual student culture week or festival to celebrate campus diversity.,24,3.88,5,1,M,India
International student experiences,The cost of converting currency to pay tuition fees is not acknowledged by the university.,22,1.5,1,1,M,Saudi Arabia
Student Affairs,There is no student legal advice or aid service available anywhere on campus.,16,2.5,3,1,F,Jordan
International student experiences,Important documents needed for my visa extension were delayed by university administration.,17,1.56,5,1,F,Jordan
Financial Support,The cost of required course materials is not covered by the student bursary at all.,25,3.92,1,1,M,Nigeria
Food and Cantines,Hot food is often unavailable after 2pm even though many students have afternoon classes.,26,1.0,3,1,M,Indonesia
Activities and Travelling,Social events on campus are not inclusive of students from all different cultural backgrounds.,17,3.37,4,1,F,India
Online learning,Assignment submission on the portal frequently fails and loses uploaded files entirely.,23,0.49,2,1,M,India
Food and Cantines,Cafeteria staff are often rude and dismissive when students raise concerns.,17,1.15,5,1,M,India
Athletics and sports,Sports club meetings have no dedicated rooms and are often held in noisy common areas.,24,1.12,3,1,M,Egypt
Activities and Travelling,There is no dedicated space for student clubs to store their equipment and materials.,18,1.35,2,1,M,Indonesia
Activities and Travelling,Cultural clubs do not receive enough funding to organize meaningful and inclusive events.,26,3.66,2,1,M,India
International student experiences,There is very little orientation support specifically designed for international students.,24,2.01,5,1,F,Nigeria
Athletics and sports,Yoga and fitness classes offered on campus are always overbooked with no waitlist system.,25,3.05,1,1,M,Bangladesh
Athletics and sports,The outdoor running track is in terrible condition and has become unsafe to use.,27,2.84,3,1,F,Jordan
Student Affairs,Disciplinary procedures at this university are inconsistent and lack clear written guidelines.,21,0.74,4,1,F,Turkey
Activities and Travelling,Student activity event permit approvals take far too long from university administration.,26,1.86,4,1,F,Pakistan
Activities and Travelling,The university does not facilitate student participation in national or regional competitions.,16,2.15,2,1,F,Malaysia
Food and Cantines,The canteen renovation has been dragging on for months with no clear end date given.,25,4.0,4,1,M,Saudi Arabia
Health and Well-being Support,The university health center does not offer specialist referrals for complex medical conditions.,23,2.67,5,1,M,Egypt
Health and Well-being Support,Students are not informed about health insurance coverage details until they actually need it.,24,2.92,3,1,M,Jordan
Activities and Travelling,The university provides no support for students attending external academic conferences.,22,1.52,3,1,F,Bangladesh
Activities and Travelling,Student club funding is distributed unfairly with some clubs receiving disproportionate amounts.,25,2.74,5,1,F,Malaysia
Financial Support,International students cannot access local government financial support and need more help.,22,0.81,2,1,M,Malaysia
Food and Cantines,The campus food delivery service has very limited options and excessive delivery fees.,23,3.59,4,1,F,Saudi Arabia
Online learning,Zoom links for online classes are frequently broken or shared incorrectly by lecturers.,22,0.98,4,1,F,Malaysia
Activities and Travelling,There are no virtual or hybrid event options for students who cannot attend in person.,27,2.77,5,1,M,Pakistan
Online learning,There is no dedicated IT helpdesk specifically for online learning technical problems.,27,2.85,2,1,M,Egypt
Activities and Travelling,The university travel grant for study abroad programs is insufficient to cover actual costs.,16,3.93,3,1,M,Pakistan
Academic Support and Resources,Lecture notes are never uploaded to the student portal on time.,22,1.81,5,1,F,Jordan
Activities and Travelling,Information about international exchange programs is not communicated clearly to students.,26,1.39,4,1,F,Turkey
International student experiences,There is no translation assistance available for important administrative documents.,19,0.31,1,1,F,Indonesia
Housing and Transportation,The campus accommodation lottery system is deeply unfair to returning second-year students.,21,2.89,3,1,F,Bangladesh
Health and Well-being Support,Students who disclose mental health conditions face unnecessary stigma from some staff.,19,0.32,5,1,F,Saudi Arabia
Student Affairs,There is no structured process for students to report unsafe conditions on campus.,24,3.11,2,1,F,Jordan
Student Affairs,"There is no safe space, support group, or dedicated resources available for LGBTQ+ students.",25,1.62,4,1,F,Indonesia
Housing and Transportation,Dormitory laundry machines are constantly broken down or occupied at all times.,16,2.12,1,1,F,Jordan
Housing and Transportation,The bus stop near campus has no shelter and students get soaked waiting in the rain.,16,1.04,3,1,M,Nigeria
Financial Support,I was not informed about the scholarship renewal deadline until after it had passed.,19,3.52,3,1,F,Egypt
Online learning,The university's online learning platform crashes frequently during live lecture sessions.,28,0.37,4,1,F,Saudi Arabia
Health and Well-being Support,There is no crisis intervention team or rapid response available on campus for emergencies.,23,0.51,1,1,F,Pakistan
Online learning,Online quiz timers penalize students with slower internet connections unfairly.,23,1.28,1,1,M,Malaysia
Athletics and sports,There are no indoor sports facilities available on rainy days for outdoor sports teams.,24,0.72,4,1,M,Nigeria
Athletics and sports,The sports facilities are badly outdated and long overdue for renovation.,22,2.98,3,1,F,Jordan
Student Affairs,Disciplinary hearings are conducted with no transparency and without adequate student representation.,25,1.23,4,1,M,Pakistan
Food and Cantines,There are very few vegetarian or vegan options available in the campus cafeteria.,20,2.33,3,1,F,Saudi Arabia
Student Affairs,There is no independent student ombudsman to handle disputes that cannot be resolved internally.,21,1.72,2,1,M,Egypt
Athletics and sports,Student gym membership fees are unreasonably high for students on limited budgets.,22,1.02,3,1,M,Pakistan
Student Affairs,Disciplinary hearings are conducted with no transparency and without adequate student representation.,18,3.3,1,1,M,Turkey
Athletics and sports,"The sports complex closes too early, cutting off access for students with evening classes.",16,3.05,1,1,M,Malaysia
Online learning,There is no clear guidance for new students on how to navigate the online learning system.,17,3.26,1,1,F,Egypt
Food and Cantines,I found a foreign object in my food at the main university cafeteria.,27,1.41,1,1,M,Pakistan
International student experiences,The university does not provide an international student welcome package with useful local info.,26,1.98,3,1,F,Pakistan
Career opportunities,The career fair only invites companies from a very narrow range of industries.,16,1.4,2,1,F,Turkey
Food and Cantines,The cleanliness of the canteen kitchen area is questionable and raises hygiene concerns.,19,1.69,4,1,F,Malaysia
Housing and Transportation,Moving in and out of dormitories is chaotically managed with no clear procedures given.,20,1.68,4,1,F,Nigeria
Student Affairs,There is no formal process for students to provide anonymous feedback on teaching quality.,19,1.59,1,1,F,Indonesia
Academic Support and Resources,"Study rooms can only be booked for one hour at a time, which is not enough.",23,1.94,2,1,F,Malaysia
Activities and Travelling,Activity subsidies for low-income students are not well advertised or easily accessible.,25,1.51,4,1,M,Bangladesh
Health and Well-being Support,Students with chronic illnesses are not given adequate academic accommodations at all.,18,1.01,5,1,F,Turkey
Financial Support,International students are charged significantly higher fees with very little transparency.,20,3.25,1,1,M,India
Online learning,Recorded lectures are often unavailable for several days after the live session ends.,28,0.57,5,1,M,Egypt
Athletics and sports,The university gym is severely overcrowded and there is not enough equipment for all students.,24,2.25,1,1,F,Turkey
Health and Well-being Support,The counseling service does not offer after-hours or any form of emergency mental health support.,20,2.85,2,1,F,Indonesia
Housing and Transportation,The campus accommodation lottery system is deeply unfair to returning second-year students.,23,0.59,5,1,F,Bangladesh
Athletics and sports,Student gym membership fees are unreasonably high for students on limited budgets.,25,2.61,1,1,F,Saudi Arabia
Activities and Travelling,The study abroad program has a very limited number of partner universities to choose from.,26,1.83,4,1,F,Egypt
Activities and Travelling,The student union office is rarely open and extremely difficult to contact for assistance.,24,1.68,5,1,F,Egypt
Student Affairs,Students are not consulted before major changes to campus policies that directly affect them.,18,0.86,1,1,M,India
Financial Support,Late payment penalties are applied even when the delay is caused by the university system.,19,3.63,5,1,F,India
Housing and Transportation,The university housing online portal is difficult to navigate and crashes regularly.,28,2.27,3,1,F,Bangladesh
Food and Cantines,There are very few vegetarian or vegan options available in the campus cafeteria.,19,1.56,4,1,M,Nigeria
Health and Well-being Support,The university health clinic has very limited opening hours and is extremely hard to access.,20,3.02,1,1,M,Bangladesh
Athletics and sports,The university gym is severely overcrowded and there is not enough equipment for all students.,27,1.72,4,1,F,Indonesia
Online learning,The online feedback portal does not function correctly on most common web browsers.,23,0.47,4,1,F,India
Financial Support,I have been waiting over two months for a refund that was promised to me.,28,1.37,2,1,F,Pakistan
Activities and Travelling,"Club activities are only held during daytime hours, completely excluding evening students.",17,1.38,1,1,F,Pakistan
Financial Support,The bursary application requires too many documents and takes several weeks to process.,24,0.93,4,1,M,Malaysia
Online learning,The university has not adequately invested in improving the online learning infrastructure.,20,0.78,4,1,F,Malaysia
Student Affairs,Student union elections are very poorly organized and inadequately advertised to the student body.,23,3.15,3,1,F,Nigeria
Health and Well-being Support,There is no peer mental health ambassador or support program available anywhere on campus.,20,2.09,3,1,M,Egypt
Activities and Travelling,Student leadership training programs are not made available to all students who want them.,26,2.28,4,1,M,Indonesia
Housing and Transportation,There is no shuttle service available late at night for students working on campus.,25,0.77,1,1,M,India
Academic Support and Resources,There are no resources to help international students adapt to local academic writing styles.,17,2.8,2,1,F,Indonesia
Career opportunities,Career events are not promoted widely enough to reach all students across departments.,19,1.15,2,1,F,Malaysia
International student experiences,International student community events are held far too infrequently throughout the year.,20,0.53,5,1,M,Egypt
Financial Support,There is no transparency about how financial aid decisions are made by the committee.,26,2.9,1,1,M,Egypt
International student experiences,Emergency contact procedures for international students during crises are completely unclear.,23,2.27,4,1,F,Nigeria
Athletics and sports,The university does not give student athletes fair representation in intercollegiate events.,21,3.26,1,1,M,Saudi Arabia
Health and Well-being Support,The campus wellness center is too expensive for students who are already on tight budgets.,20,3.14,3,1,M,Jordan
Housing and Transportation,Dormitory walls are paper-thin and noise from neighbors makes sleeping impossible.,17,1.01,5,1,M,Bangladesh
International student experiences,There is no celebration of international food or culture in the university dining options.,16,1.17,5,1,F,Pakistan
Career opportunities,The career fair only invites companies from a very narrow range of industries.,24,3.75,4,1,F,Pakistan
Student Affairs,There is no support specifically available for students who are victims of campus crime.,21,2.37,1,1,F,Saudi Arabia
Athletics and sports,Student sports clubs are not adequately funded by the university to operate effectively.,21,1.61,3,1,F,India
Online learning,Students with disabilities are not provided adequate accessibility tools for online classes.,27,0.87,1,1,F,Jordan
International student experiences,International student societies lack adequate funding to run meaningful cultural events.,24,3.52,1,1,F,Saudi Arabia
Athletics and sports,The university does not offer any physical education credit for students who compete in sports.,19,1.8,1,1,M,Nigeria
Activities and Travelling,There is no structured support for students wanting to start entirely new clubs or societies.,27,1.6,5,1,F,Saudi Arabia
Housing and Transportation,The heating system in my dormitory room has been broken and unfixed for weeks.,18,3.33,4,1,M,Indonesia
Career opportunities,Career counselors have limited awareness of job markets outside the local country.,17,0.95,5,1,M,India
Activities and Travelling,Many student clubs struggle to attract members because of poor advertising on campus.,24,1.94,3,1,F,Saudi Arabia
Housing and Transportation,There is no clear policy on what happens to students who cannot find housing on campus.,25,1.07,1,1,F,Malaysia
International student experiences,The university website lacks a comprehensive FAQ section targeted at international students.,27,3.25,3,1,M,India
Career opportunities,Graduate employability statistics promoted by the university are misleading and inflated.,17,1.34,2,1,F,Egypt
International student experiences,International students struggle to understand local grading systems without proper orientation.,16,1.01,5,1,M,Saudi Arabia
Health and Well-being Support,The university health clinic has very limited opening hours and is extremely hard to access.,22,3.67,4,1,F,Nigeria
International student experiences,The visa application guidance provided by the university is confusing and often incomplete.,22,1.74,1,1,F,India
Health and Well-being Support,There is no social work or case management support available for students in severe distress.,27,0.95,4,1,F,India
Career opportunities,The university does not facilitate connections with startups or small businesses for students.,16,1.69,2,1,F,Jordan
Online learning,There is no technical support available during online exams when problems occur.,18,1.18,3,1,F,Bangladesh
Academic Support and Resources,The tutoring center is always fully booked and I can never get an appointment.,22,0.31,4,1,F,Saudi Arabia
Athletics and sports,The university does not offer any physical education credit for students who compete in sports.,23,1.09,4,1,F,Turkey
Health and Well-being Support,I could not get a counseling appointment for over three weeks during an acute mental health crisis.,27,3.18,5,1,F,Saudi Arabia
Student Affairs,There is no student legal advice or aid service available anywhere on campus.,18,1.79,5,1,M,India
Athletics and sports,Inter-faculty sports competitions are so poorly managed that many students stop participating.,22,1.79,5,1,F,Turkey
Financial Support,The university does not offer any interest-free emergency loans for students in need.,28,1.75,1,1,M,Bangladesh
Academic Support and Resources,There is no dedicated support for students transitioning from diploma to degree programs.,20,0.44,5,1,F,Pakistan
Online learning,Technical issues during online exams are not addressed quickly enough to help students.,25,1.86,5,1,M,Saudi Arabia
Student Affairs,I faced discrimination on campus and the university took no meaningful or timely action.,18,2.18,3,1,F,Turkey
Student Affairs,Disciplinary hearings are conducted with no transparency and without adequate student representation.,25,3.09,2,1,F,Malaysia
Career opportunities,The university does not facilitate connections with startups or small businesses for students.,26,1.08,5,1,M,Pakistan
Online learning,Online lab simulations are completely inadequate as replacements for hands-on practicals.,26,0.41,3,1,F,Bangladesh
Athletics and sports,Yoga and fitness classes offered on campus are always overbooked with no waitlist system.,25,2.83,4,1,M,Egypt
Student Affairs,The university does not provide any safe mechanism for reporting corruption or misconduct.,21,1.22,4,1,M,Malaysia
Financial Support,There is no dedicated support officer for students experiencing sudden financial hardship.,21,3.81,5,1,F,Indonesia
Housing and Transportation,There is no accessible transportation service provided for students with mobility impairments.,25,3.58,2,1,M,Saudi Arabia
Activities and Travelling,There is no dedicated space for student clubs to store their equipment and materials.,17,2.27,3,1,M,Bangladesh
Financial Support,"Student loan disbursements are always delayed, causing serious financial hardship.",26,3.15,1,1,M,Jordan
Online learning,The shift to online learning was done without adequate preparation or student support.,24,0.37,1,1,F,Malaysia
Activities and Travelling,Activities organized by the student union are repetitive and lack genuine variety or creativity.,18,1.69,4,1,M,Malaysia
International student experiences,The university provides no support for international students who are alone during holidays.,28,2.63,1,1,M,India
Housing and Transportation,Dormitory room allocation does not take individual student preferences into account at all.,16,1.66,1,1,M,Pakistan
International student experiences,There is no airport pickup service or arrival guidance for newly arriving international students.,23,0.41,4,1,M,Pakistan
Online learning,Online course content is rarely updated and still contains clearly outdated information.,21,1.81,5,1,F,Malaysia
Housing and Transportation,My dormitory has had repeated pest infestations that have not been properly resolved.,21,1.26,5,1,F,Indonesia
Athletics and sports,The cost of joining a sports club on campus is prohibitively expensive for many students.,24,1.33,4,1,M,Indonesia
Financial Support,The scholarship interview process is opaque and selection criteria are never made clear.,23,3.96,5,1,F,Malaysia
Health and Well-being Support,The campus is completely inaccessible for students with certain physical health conditions.,26,1.25,5,1,M,Saudi Arabia
Online learning,The online course registration system is confusing and frequently crashes during peak times.,28,0.89,1,1,M,Bangladesh
Online learning,The university has not adequately invested in improving the online learning infrastructure.,19,0.42,1,1,F,Nigeria
Housing and Transportation,Dormitory curfew policies are excessively strict and do not respect student independence.,22,1.75,1,1,M,Turkey
Career opportunities,Job application workshops focus only on traditional industries and ignore new sectors.,18,1.24,2,1,M,India
Athletics and sports,There is no wellness or mental health support specifically available for student athletes.,17,3.61,4,1,F,Malaysia
Career opportunities,The university has no industry partnerships in my specific field for student placements.,16,3.2,5,1,M,Bangladesh
Student Affairs,Student affairs policies are written in overly legalistic language that most students cannot understand.,26,3.18,3,1,M,Jordan
Academic Support and Resources,Grading rubrics for assignments are vague and applied inconsistently across lecturers.,28,3.52,2,1,M,Nigeria
Activities and Travelling,There is virtually no collaboration or joint programming between different student clubs.,18,1.11,2,1,F,India
Athletics and sports,There are not enough qualified sports coaches available to support student-led teams.,21,0.95,5,1,M,Turkey
Financial Support,Students are not proactively informed about grants and financial resources that are available.,27,0.81,2,1,F,Saudi Arabia
Financial Support,I was denied financial support despite clearly meeting all the stated eligibility requirements.,27,1.65,4,1,F,Egypt
Health and Well-being Support,There is no crisis intervention team or rapid response available on campus for emergencies.,23,4.0,4,1,F,Bangladesh
Academic Support and Resources,The course syllabus changed halfway through the semester without proper notice.,28,1.87,2,1,F,Egypt
Athletics and sports,The university does not give student athletes fair representation in intercollegiate events.,21,2.06,3,1,F,Egypt
Online learning,The e-learning platform contains far too many broken links within core course modules.,24,3.41,2,1,M,Pakistan
Athletics and sports,There is no formal support process for students wanting to create entirely new sports clubs.,20,2.11,2,1,M,Egypt
Online learning,I cannot view my course grades on the student portal due to ongoing system errors.,21,3.14,2,1,M,Indonesia
Housing and Transportation,Dormitory laundry machines are constantly broken down or occupied at all times.,23,2.22,2,1,M,Saudi Arabia
International student experiences,Emergency contact procedures for international students during crises are completely unclear.,17,0.48,4,1,M,Malaysia
Career opportunities,Alumni networking events are very poorly organized and not well advertised in advance.,19,2.29,4,1,M,Malaysia
Activities and Travelling,The university does not celebrate international awareness days or host cultural festivals.,16,0.75,5,1,M,Nigeria
Student Affairs,Student government meetings are closed to the general student body without any transparency.,27,0.76,4,1,F,Malaysia
Online learning,The university does not provide adequate devices or data allowances to needy students.,26,0.94,1,1,M,India
Career opportunities,Resume review appointments at the career center require an excessively long wait.,16,1.46,2,1,F,India
Health and Well-being Support,There are no wellness check-ins built into the academic program for at-risk students.,19,1.5,2,1,F,Malaysia
Health and Well-being Support,The health clinic appointment booking system is confusing and difficult to use effectively.,23,0.96,1,1,M,Turkey
Health and Well-being Support,Health clinic staff lack adequate training for dealing with student-specific mental health issues.,22,0.82,2,1,M,Nigeria
Health and Well-being Support,The university has no clear policy for supporting students returning after medical leave.,24,1.75,4,1,F,Pakistan
International student experiences,There is no celebration of international food or culture in the university dining options.,28,3.18,4,1,M,Turkey
Activities and Travelling,Student unions lack the autonomy to make meaningful decisions that affect student life.,27,0.89,1,1,M,Saudi Arabia
Student Affairs,There is no clear escalation process for students to raise complaints beyond the faculty level.,28,1.94,4,1,F,Egypt
Food and Cantines,There is only one cafeteria on campus and it simply cannot serve all students efficiently.,25,1.65,2,1,M,India
Housing and Transportation,Dormitory common areas are very poorly maintained and frequently left in a dirty state.,22,3.91,2,1,M,Bangladesh
Housing and Transportation,"The shuttle bus schedule does not align with evening class end times, stranding students.",25,1.37,5,1,M,Indonesia
Career opportunities,The university does not publish transparent graduate employment rate data for scrutiny.,17,3.81,2,1,M,Indonesia
Activities and Travelling,Field trips organized by university departments are offered far too infrequently to students.,23,3.54,1,1,M,Egypt
Online learning,The learning management system is not at all mobile-friendly and is difficult to navigate.,27,3.81,4,1,F,Malaysia
Financial Support,Late payment penalties are applied even when the delay is caused by the university system.,21,2.53,2,1,F,Pakistan
International student experiences,There is very little orientation support specifically designed for international students.,19,2.82,3,1,F,Bangladesh
Student Affairs,Student feedback submitted through official surveys is almost never meaningfully acted upon.,22,0.94,1,1,F,India
Financial Support,I was denied financial support despite clearly meeting all the stated eligibility requirements.,17,1.76,3,1,F,Malaysia
Career opportunities,Career fairs are held in spaces far too small to accommodate all interested students.,23,2.69,1,1,F,Indonesia
Housing and Transportation,The university-affiliated ride-sharing service is too expensive and has very limited hours.,26,3.21,3,1,F,Saudi Arabia
Career opportunities,The university does not publish transparent graduate employment rate data for scrutiny.,28,1.2,1,1,F,Bangladesh
Career opportunities,The internship credit recognition system is overly complicated and poorly explained.,25,1.57,4,1,M,Indonesia
Financial Support,"Student loan disbursements are always delayed, causing serious financial hardship.",20,3.32,2,1,M,Egypt
Student Affairs,University policies on sexual harassment are not clearly communicated to all students and staff.,19,3.18,1,1,F,Malaysia
Student Affairs,"The student affairs website is confusing, poorly organized, and difficult to navigate.",23,3.52,1,1,M,Jordan
Health and Well-being Support,The university does not run stress management workshops during the most stressful exam periods.,24,2.99,4,1,M,Indonesia
Health and Well-being Support,The university does not partner with community health services to expand student access.,27,3.72,5,1,F,Indonesia
Athletics and sports,There is no wellness or mental health support specifically available for student athletes.,20,1.64,4,1,M,Saudi Arabia
Health and Well-being Support,Students are not informed about health insurance coverage details until they actually need it.,19,0.43,2,1,F,Saudi Arabia
Online learning,The online attendance tracking system records incorrect absences for students regularly.,28,3.42,3,1,M,Egypt
Financial Support,There is no support for students who lose their scholarship due to a medical emergency.,25,2.06,5,1,M,Egypt
Food and Cantines,The campus food delivery service has very limited options and excessive delivery fees.,24,2.9,5,1,F,Indonesia
Food and Cantines,There is no nutritional information displayed anywhere for canteen food items.,19,3.26,2,1,F,Egypt
Health and Well-being Support,Mental health support groups are not available in any language other than English on campus.,17,3.68,1,1,M,India
International student experiences,International students struggle to understand local grading systems without proper orientation.,20,1.13,3,1,F,Malaysia
International student experiences,Getting a local SIM card and opening a bank account with a student visa is needlessly hard.,23,1.77,3,1,F,Saudi Arabia
Housing and Transportation,The condition of university-owned off-campus housing is well below acceptable standards.,28,1.06,5,1,F,Indonesia
Housing and Transportation,The bus stop near campus has no shelter and students get soaked waiting in the rain.,22,3.11,2,1,M,Turkey
Activities and Travelling,There is virtually no collaboration or joint programming between different student clubs.,27,2.41,1,1,M,Indonesia
Housing and Transportation,The university-affiliated ride-sharing service is too expensive and has very limited hours.,21,3.67,4,1,F,Saudi Arabia
Career opportunities,The career center offers no targeted support for international students seeking local jobs.,22,2.24,5,1,F,Pakistan
Career opportunities,Resume review appointments at the career center require an excessively long wait.,16,2.92,1,1,M,Turkey
Academic Support and Resources,There are never enough computers available in the lab during peak hours.,18,1.16,2,1,M,Indonesia
Health and Well-being Support,Students with eating disorders are not provided with any specialized or targeted support.,18,3.0,4,1,M,Turkey
Student Affairs,Student government meetings are closed to the general student body without any transparency.,18,2.47,2,1,M,India
Career opportunities,The internship matching process is completely opaque with no clear selection criteria.,26,1.62,3,1,F,Saudi Arabia
